"관리번호","자치구","와이파이명","도로명주소","상세주소","설치위치(층)","설치유형","설치기관","서비스구분","망종류","설치년도","실내외구분","wifi접속환경","Y좌표","X좌표","작업일자"
"SIGMUL118","강서구","서울식물원","마곡동로 161","주제정원 주변","","3. 공원(하천)","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.569218","126.83341","2025-12-22 15:12:03.0"
"SIGMUL119","강서구","서울식물원","마곡동로 161","식물문화센터 주변","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.56949","126.834465","2025-12-22 15:12:03.0"
"SIGMUL120","강서구","서울식물원","마곡동로 161","식물연구소 앞","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.56946","126.835884","2025-12-22 15:12:03.0"
"SIGMUL121","강서구","서울식물원","마곡동로 161","식물문화센터 주변","","3. 공원(하천)","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.569714","126.83559","2025-12-22 15:12:03.0"
"SIGMUL122","강서구","서울식물원","마곡동로 161","호수공원 하부","","3. 공원(하천)","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.569992","126.83332","2025-12-22 15:12:03.0"
"SIGMUL123","강서구","서울식물원","마곡동로 161","어린이정원학교 야외","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.570503","126.83388","2025-12-22 15:12:03.0"
"SIGMUL124","강서구","서울식물원","마곡동로 161","어린이정원학교 야외","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.571327","126.8336","2025-12-22 15:12:03.0"
"SIGMUL125","강서구","서울식물원","마곡동로 161","재배온실A 주변","","3. 공원(하천)","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.57125","126.83502","2025-12-22 15:12:03.0"
"SIGMUL126","강서구","서울식물원","마곡동로 161","재배온실A 주변","","3. 공원(하천)","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.57107","126.83597","2025-12-22 15:12:03.0"
"SIGMUL127","강서구","서울식물원","마곡동로 161","호수공원 상부","","3. 공원(하천)","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.5717","126.83366","2025-12-22 15:12:03.0"
"SIGMUL128","강서구","서울식물원","마곡동로 161","호수공원 상부","","3. 공원(하천)","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.57197","126.833046","2025-12-22 15:12:03.0"
"SIGMUL129","강서구","서울식물원","마곡동로 161","식물문화센터 TF","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.570023","126.83503","2025-12-22 15:12:03.0"
"SIGMUL130","강서구","서울식물원","마곡동로 161","식물문화센터 TF","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.570023","126.83503","2025-12-22 15:12:03.0"
"SIGMUL131","강서구","서울식물원","마곡동로 161","식물문화센터 TF","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.570023","126.83503","2025-12-22 15:12:03.0"
"SIGMUL132","강서구","서울식물원","마곡동로 161","식물문화센터 TF","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.570023","126.83503","2025-12-22 15:12:03.0"
"SIGMUL133","강서구","서울식물원","마곡동로 161","식물문화센터 TF","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.570023","126.83503","2025-12-22 15:12:03.0"
"SIGMUL134","강서구","서울식물원","마곡동로 161","식물문화센터 TF","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.570023","126.83503","2025-12-22 15:12:03.0"
"SIGMUL135","강서구","서울식물원","마곡동로 161","식물문화센터 TF","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.570023","126.83503","2025-12-22 15:12:03.0"
"SIGMUL136","강서구","서울식물원","마곡동로 161","식물문화센터 TF","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.570023","126.83503","2025-12-22 15:12:03.0"
"SIGMUL137","강서구","서울식물원","마곡동로 161","식물문화센터 TF","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.570023","126.83503","2025-12-22 15:12:03.0"
"SIGMUL138","강서구","서울식물원","마곡동로 161","식물문화센터 TF","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.570023","126.83503","2025-12-22 15:12:03.0"
"SIGMUL139","강서구","서울식물원","마곡동로 161","식물문화센터 TF","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.570023","126.83503","2025-12-22 15:12:03.0"
"SIGMUL140","강서구","서울식물원","마곡동로 161","식물문화센터 온실","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2018","실내","","37.570023","126.83503","2025-12-22 15:12:03.0"
"SIGMUL141","강서구","서울식물원","마곡동로 161","식물문화센터 온실","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2018","실내","","37.569275","126.83494","2025-12-22 15:12:03.0"
"SIGMUL142","강서구","서울식물원","마곡동로 161","식물문화센터 온실","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2018","실내","","37.569275","126.83494","2025-12-22 15:12:03.0"
"SIGMUL143","강서구","서울식물원","마곡동로 161","식물문화센터 온실","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2018","실내","","37.569275","126.83494","2025-12-22 15:12:03.0"
"SIGMUL144","강서구","서울식물원","마곡동로 161","식물문화센터 온실","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2018","실내","","37.569275","126.83494","2025-12-22 15:12:03.0"
"SIGMUL145","강서구","서울식물원","마곡동로 161","저류지 야외","","3. 공원(하천)","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.575954","126.83559","2025-12-22 15:12:03.0"
"SIGMUL146","강서구","서울식물원","마곡동로 161","저류지 야외","","3. 공원(하천)","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.575165","126.83525","2025-12-22 15:12:03.0"
"SIGMUL147","강서구","서울식물원","마곡동로 161","저류지 야외","","3. 공원(하천)","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.57447","126.834854","2025-12-22 15:12:03.0"
"SIGMUL148","강서구","서울식물원","마곡동로 161","저류지 야외","","3. 공원(하천)","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.573483","126.834274","2025-12-22 15:12:03.0"
"SIGMUL149","강서구","서울식물원","마곡동로 161","저류지 야외","","3. 공원(하천)","서울시(AP)","공공WiFi","자가망_U무선망","2018","실외","","37.573154","126.83435","2025-12-22 15:12:03.0"
"SIGMUL150","강서구","서울식물원","마곡동로 161","식물문화센터 1층","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2020","실내","","37.570023","126.83503","2025-12-22 15:12:03.0"
"SIGMUL151","강서구","서울식물원","마곡동로 161","식물문화센터 1층","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2020","실내","","37.570023","126.83503","2025-12-22 15:12:03.0"
"SIGMUL152","강서구","서울식물원","마곡동로 161","식물문화센터 1층","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2020","실내","","37.570023","126.83503","2025-12-22 15:12:03.0"
"SIGMUL153","강서구","서울식물원","마곡동로 161","식물문화센터 1층","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2020","실내","","37.570023","126.83503","2025-12-22 15:12:03.0"
"SIGMUL154","강서구","서울식물원","마곡동로 161","식물문화센터 1층","","4. 문화관광","서울시(AP)","공공WiFi","자가망_U무선망","2020","실내","","37.570023","126.83503","2025-12-22 15:12:03.0"
"SP030001","송파구","보건지소","송파구 양산로 5","AI IOT 센터","1","7-2-2. 공공 - 구의회 및 보건소","자치구","공공WiFi","자가망_U무선망","2022","실내","","37.489857","127.14271","2025-12-22 15:12:03.0"
"SP040001","송파구","마을활력소","송파구 거여동 187-42","지하1층 로비","B1","7-4. 공공 - 경제/커뮤니티","자치구","공공WiFi","자가망_U무선망","2022","실내","","37.493782","127.14662","2025-12-22 15:12:03.0"
"SP040002","송파구","마을활력소","송파구 거여동 187-42","1층 로비","1","7-4. 공공 - 경제/커뮤니티","자치구","공공WiFi","자가망_U무선망","2022","실내","","37.493782","127.14662","2025-12-22 15:12:03.0"
"SP040003","송파구","마을활력소","송파구 거여동 187-42","2층 복도","2","7-4. 공공 - 경제/커뮤니티","자치구","공공WiFi","자가망_U무선망","2022","실내","","37.493782","127.14662","2025-12-22 15:12:03.0"
"SP040004","송파구","마을활력소","송파구 거여동 187-42","3층 로비","3","7-4. 공공 - 경제/커뮤니티","자치구","공공WiFi","자가망_U무선망","2022","실내","","37.493782","127.14662","2025-12-22 15:12:03.0"
"SP040005","송파구","마을활력소","송파구 거여동 187-42","3층 사무실","3","7-4. 공공 - 경제/커뮤니티","자치구","공공WiFi","자가망_U무선망","2022","실내","","37.493782","127.14662","2025-12-22 15:12:03.0"
"SP040006","송파구","마을활력소","송파구 거여동 187-42","2층","2","7-4. 공공 - 경제/커뮤니티","자치구","공공WiFi","자가망_U무선망","2022","실내","","37.493782","127.14662","2025-12-22 15:12:03.0"
"SP040007","송파구","마을활력소","송파구 거여동 187-42","1층","1","7-4. 공공 - 경제/커뮤니티","자치구","공공WiFi","자가망_U무선망","2022","실내","","37.493782","127.14662","2025-12-22 15:12:03.0"
"SP040008","송파구","거여2동 주민센터","송파구 거마로2길 19","1층 동장실","1","7-2-3. 공공 - 동주민센터","자치구","공공WiFi","자가망_U무선망","2023","실내","","37.49358","127.146866","2025-12-22 15:12:03.0"
"SP060001","송파구","사회적경제지원센터","송파구 마천동 27","1층 로비","1","7-4. 공공 - 경제/커뮤니티","자치구","공공WiFi","자가망_U무선망","2017","실내","","37.500107","127.142265","2025-12-22 15:12:03.0"
"SP060002","송파구","사회적경제지원센터","송파구 마천동 27","1층 로비","1","7-4. 공공 - 경제/커뮤니티","자치구","공공WiFi","자가망_U무선망","2017","실내","","37.500107","127.142265","2025-12-22 15:12:03.0"
"SP060003","송파구","사회적경제지원센터","송파구 마천동 27","1층","1","7-4. 공공 - 경제/커뮤니티","자치구","공공WiFi","자가망_U무선망","2017","실내","","37.500107","127.142265","2025-12-22 15:12:03.0"
"SP060004","송파구","사회적경제지원센터","송파구 마천동 27","1층","1","7-4. 공공 - 경제/커뮤니티","자치구","공공WiFi","자가망_U무선망","2017","실내","","37.500107","127.142265","2025-12-22 15:12:03.0"
"SP110001","송파구","여성경력이음센터","송파구 백제고분로42길 5","2층","2","7-4. 공공 - 경제/커뮤니티","자치구","공공WiFi","자가망_U무선망","2022","실내","","37.50598","127.10972","2025-12-22 15:12:03.0"
"SP110002","송파구","여성경력이음센터","송파구 백제고분로42길 5","2층","2","7-4. 공공 - 경제/커뮤니티","자치구","공공WiFi","자가망_U무선망","2022","실내","","37.50598","127.10972","2025-12-22 15:12:03.0"
"SP110003","송파구","여성경력이음센터","송파구 백제고분로42길 5","2층","2","7-4. 공공 - 경제/커뮤니티","자치구","공공WiFi","자가망_U무선망","2022","실내","","37.50598","127.10972","2025-12-22 15:12:03.0"
"SP110004","송파구","여성경력이음센터","송파구 백제고분로42길 5","2층","2","7-4. 공공 - 경제/커뮤니티","자치구","공공WiFi","자가망_U무선망","2022","실내","","37.50598","127.10972","2025-12-22 15:12:03.0"
"SP140001","송파구","시립송파노인전문요양원","송파구 백제고분로32길 37","1층 로비","1","6-2. 복지 - 노인","자치구","공공WiFi","자가망_U무선망","2020","실내","","37.499035","127.094925","2025-12-22 15:12:03.0"
"SP140002","송파구","시립송파노인전문요양원","송파구 백제고분로32길 37","2층 복도","2","6-2. 복지 - 노인","자치구","공공WiFi","자가망_U무선망","2020","실내","","37.499035","127.094925","2025-12-22 15:12:03.0"
"SP140003","송파구","시립송파노인전문요양원","송파구 백제고분로32길 37","3층 복도","3","6-2. 복지 - 노인","자치구","공공WiFi","자가망_U무선망","2020","실내","","37.499035","127.094925","2025-12-22 15:12:03.0"
"SP140004","송파구","시립송파노인전문요양원","송파구 백제고분로32길 37","4층 복도","4","6-2. 복지 - 노인","자치구","공공WiFi","자가망_U무선망","2020","실내","","37.499035","127.094925","2025-12-22 15:12:03.0"
"SP140005","송파구","시립송파노인전문요양원","송파구 백제고분로32길 37","5층 복도","5","6-2. 복지 - 노인","자치구","공공WiFi","자가망_U무선망","2020","실내","","37.499035","127.094925","2025-12-22 15:12:03.0"
"SP140006","송파구","시립송파노인전문요양원","송파구 백제고분로32길 37","6층 로비","6","6-2. 복지 - 노인","자치구","공공WiFi","자가망_U무선망","2020","실내","","37.499035","127.094925","2025-12-22 15:12:03.0"
"SP140007","송파구","송파노인종합복지관","송파구 백제고분로32길 41","1층 식당","1","6-2. 복지 - 노인","자치구","공공WiFi","자가망_U무선망","2020","실내","","37.498653","127.09485","2025-12-22 15:12:03.0"
"SP140008","송파구","송파노인종합복지관","송파구 백제고분로32길 41","3층 휴게실","3","6-2. 복지 - 노인","자치구","공공WiFi","자가망_U무선망","2020","실내","","37.498653","127.09485","2025-12-22 15:12:03.0"
"SP160001","송파구","송파 반려견 놀이터","송파구 가락동 508","탄천 유수지 내 조명탑","","4. 문화관광","자치구","공공WiFi","자가망_U무선망","2021","실외","","37.495945","127.1006","2025-12-22 15:12:03.0"
"SP160002","송파구","송파책박물관","송파구 송파대로37길 77","1층 사무실","1","7-4. 공공 - 경제/커뮤니티","자치구","공공WiFi","자가망_U무선망","2022","실내","","37.49892","127.10438","2025-12-22 15:12:03.0"
